SA5|2018111000000000000000000000000003|60004|1710014148|590|30||BP|60181613|||30|20171009|20171009|20171024|EA |30.84|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60919|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|600|20||BP|60181647|||20|20171009|20171009|20171024|EA |34.542|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60919|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|610|50||BP|60181533|||50|20171009|20171009|20171024|EA |12.348|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60920|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|620|8||BP|60181428|||8|20171009|20171009|20171024|EA |23.448|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60925|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|630|30||BP|60181614|||30|20171009|20171009|20171024|EA |28.037|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60929|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|640|15||BP|60181406|||15|20171009|20171009|20171024|EA |16.044|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60930|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|650|30||BP|60181614|||60|20171009|20171009|20171024|EA |28.037|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60930|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|660|30||BP|60181285|||30|20171009|20171009|20171024|EA |10.28|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60935|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|670|8||BP|60181498|||8|20171009|20171009|20171024|EA |41.953|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60935|ZZ|SA5_END
SA5|2018111000000000000000000000000003|60004|1710014148|680|20||BP|60181637|||100|20171009|20171009|20171024|EA |29.555|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60935|ZZ|SA5_END
